employee_id,week_ending_date,hours_logged,program_area
EMP1023,2024-11-01,18.0,College Persistence
EMP1023,2024-10-25,19.3,College Access
EMP1023,2024-10-18,17.3,Alumni Support
EMP1023,2024-10-11,19.7,College Access
EMP1023,2024-10-04,17.8,College Access
EMP1023,2024-09-27,18.8,Career Readiness
EMP1023,2024-09-20,20.5,Alumni Support
EMP1023,2024-09-13,20.5,Alumni Support
EMP1023,2024-09-06,17.8,College Access
EMP1023,2024-08-30,19.4,Alumni Support
EMP1023,2024-08-23,19.8,College Persistence
EMP1024,2026-08-14,19.4,
EMP1024,2026-08-07,20.1,
EMP1024,2026-07-31,21.3,
EMP1024,2026-07-24,19.5,
EMP1024,2026-07-17,19.8,
EMP1024,2026-07-10,19.3,
EMP1024,2026-07-03,16.8,
EMP1024,2026-06-26,21.9,
EMP1024,2026-06-19,16.0,
EMP1024,2026-06-12,20.3,
EMP1024,2026-06-05,17.5,
EMP1024,2026-05-29,16.9,
EMP1024,2026-05-22,21.2,
EMP1024,2026-05-15,21.1,
EMP1024,2026-05-08,20.8,
EMP1024,2026-05-01,21.8,
EMP1024,2026-04-24,18.1,
EMP1024,2026-04-17,19.2,
EMP1024,2026-04-10,21.8,
EMP1024,2026-04-03,16.8,
EMP1024,2026-03-27,19.1,
EMP1024,2026-03-20,19.7,
EMP1024,2026-03-13,21.2,
EMP1024,2026-03-06,18.8,
EMP1024,2026-02-27,21.1,
EMP1024,2026-02-20,16.9,
EMP1024,2026-02-13,17.4,
EMP1024,2026-02-06,19.4,
EMP1024,2026-01-30,18.6,
EMP1024,2026-01-23,18.8,
EMP1024,2026-01-16,17.7,
EMP1024,2026-01-09,18.6,
EMP1024,2026-01-02,18.2,
EMP1024,2025-12-26,18.2,
EMP1024,2025-12-19,21.7,
EMP1024,2025-12-12,19.9,
EMP1024,2025-12-05,16.4,
EMP1024,2025-11-28,21.4,
EMP1024,2025-11-21,20.4,
EMP1024,2025-11-14,22.0,
EMP1024,2025-11-07,20.1,
EMP1024,2025-10-31,20.3,
EMP1024,2025-10-24,17.2,
EMP1024,2025-10-17,19.0,
EMP1024,2025-10-10,20.5,
EMP1024,2025-10-03,16.8,
EMP1024,2025-09-26,19.6,
EMP1024,2025-09-19,20.7,
EMP1024,2025-09-12,19.1,
EMP1024,2025-09-05,18.4,
EMP1024,2025-08-29,19.1,
EMP1024,2025-08-22,21.6,
EMP1024,2025-08-15,16.6,
EMP1024,2025-08-08,18.5,
EMP1024,2025-08-01,17.5,
EMP1024,2025-07-25,20.6,
EMP1024,2025-07-18,17.0,
EMP1024,2025-07-11,21.3,
EMP1024,2025-07-04,16.2,
EMP1024,2025-06-27,19.9,
EMP1024,2025-06-20,20.3,
EMP1024,2025-06-13,18.3,
EMP1024,2025-06-06,19.7,
EMP1024,2025-05-30,17.7,
EMP1024,2025-05-23,18.8,
EMP1024,2025-05-16,21.0,
EMP1024,2025-05-09,17.8,
EMP1024,2025-05-02,19.1,
EMP1024,2025-04-25,16.6,
EMP1024,2025-04-18,21.9,
EMP1024,2025-04-11,17.2,
EMP1024,2025-04-04,16.0,
EMP1024,2025-03-28,18.4,
EMP1024,2025-03-21,21.1,
EMP1024,2025-03-14,17.3,
EMP1024,2025-03-07,21.8,
EMP1024,2025-02-28,21.5,
EMP1024,2025-02-21,16.5,
EMP1024,2025-02-14,16.6,
EMP1024,2025-02-07,20.9,
EMP1024,2025-01-31,21.5,
EMP1024,2025-01-24,20.8,
EMP1024,2025-01-17,16.5,
EMP1024,2025-01-10,19.2,
EMP1024,2025-01-03,16.9,
EMP1024,2024-12-27,20.7,
EMP1024,2024-12-20,21.3,
EMP1024,2024-12-13,20.9,
EMP1024,2024-12-06,20.9,
EMP1024,2024-11-29,19.4,
EMP1024,2024-11-22,18.5,
EMP1024,2024-11-15,19.3,
EMP1024,2024-11-08,21.0,
EMP1024,2024-11-01,21.6,
EMP1024,2024-10-25,21.6,
EMP1024,2024-10-18,17.4,
EMP1024,2024-10-11,18.8,
EMP1024,2024-10-04,16.9,
EMP1024,2024-09-27,19.9,
EMP1024,2024-09-20,16.7,
EMP1024,2024-09-13,19.7,
EMP1024,2024-09-06,21.7,
EMP1024,2024-08-30,16.2,
EMP1024,2024-08-23,16.9,
EMP1025,2026-08-14,37.0,
EMP1025,2026-08-07,38.8,
EMP1025,2026-07-31,41.0,
EMP1025,2026-07-24,36.3,
EMP1025,2026-07-17,40.3,
EMP1025,2026-07-10,40.8,
EMP1025,2026-07-03,41.9,
EMP1025,2026-06-26,37.9,
EMP1025,2026-06-19,37.6,
EMP1025,2026-06-12,40.8,
EMP1025,2026-06-05,39.3,
EMP1025,2026-05-29,39.8,
EMP1025,2026-05-22,36.3,
EMP1025,2026-05-15,41.3,
EMP1025,2026-05-08,37.7,
EMP1025,2026-05-01,38.8,
EMP1025,2026-04-24,38.7,
EMP1025,2026-04-17,37.9,
EMP1025,2026-04-10,37.6,
EMP1025,2026-04-03,39.8,
EMP1025,2026-03-27,38.7,
EMP1025,2026-03-20,39.0,
EMP1025,2026-03-13,37.9,
EMP1025,2026-03-06,39.6,
EMP1025,2026-02-27,36.5,
EMP1025,2026-02-20,40.9,
EMP1025,2026-02-13,41.2,
EMP1025,2026-02-06,39.2,
EMP1025,2026-01-30,40.1,
EMP1025,2026-01-23,41.1,
EMP1025,2026-01-16,40.5,
EMP1025,2026-01-09,38.8,
EMP1025,2026-01-02,36.4,
EMP1025,2025-12-26,39.5,
EMP1025,2025-12-19,37.9,
EMP1025,2025-12-12,39.6,
EMP1025,2025-12-05,39.3,
EMP1025,2025-11-28,37.8,
EMP1025,2025-11-21,39.1,
EMP1025,2025-11-14,39.7,
EMP1025,2025-11-07,40.3,
EMP1025,2025-10-31,38.3,
EMP1025,2025-10-24,38.4,
EMP1025,2025-10-17,39.3,
EMP1025,2025-10-10,39.0,
EMP1025,2025-10-03,39.3,
EMP1025,2025-09-26,38.7,
EMP1025,2025-09-19,37.2,
EMP1025,2025-09-12,36.1,
EMP1025,2025-09-05,36.9,
EMP1025,2025-08-29,36.1,
EMP1025,2025-08-22,38.9,
EMP1025,2025-08-15,36.5,
EMP1025,2025-08-08,37.4,
EMP1025,2025-08-01,38.4,
EMP1025,2025-07-25,36.7,
EMP1025,2025-07-18,36.7,
EMP1025,2025-07-11,39.8,
EMP1025,2025-07-04,40.0,
EMP1025,2025-06-27,36.2,
EMP1025,2025-06-20,41.1,
EMP1025,2025-06-13,40.4,
EMP1025,2025-06-06,39.3,
EMP1025,2025-05-30,40.8,
EMP1025,2025-05-23,36.6,
EMP1025,2025-05-16,41.6,
EMP1025,2025-05-09,39.9,
EMP1025,2025-05-02,39.2,
EMP1025,2025-04-25,39.9,
EMP1025,2025-04-18,41.1,
EMP1025,2025-04-11,40.7,
EMP1025,2025-04-04,36.6,
EMP1025,2025-03-28,40.6,
EMP1025,2025-03-21,40.9,
EMP1025,2025-03-14,36.2,
EMP1025,2025-03-07,41.0,
EMP1025,2025-02-28,36.0,
EMP1025,2025-02-21,38.4,
EMP1025,2025-02-14,40.3,
EMP1025,2025-02-07,41.1,
EMP1025,2025-01-31,39.6,
EMP1025,2025-01-24,41.2,
EMP1025,2025-01-17,36.3,
EMP1025,2025-01-10,39.5,
EMP1025,2025-01-03,37.3,
EMP1025,2024-12-27,40.7,
EMP1025,2024-12-20,39.5,
EMP1025,2024-12-13,36.9,
EMP1025,2024-12-06,39.3,
EMP1025,2024-11-29,41.4,
EMP1025,2024-11-22,37.3,
EMP1025,2024-11-15,41.4,
EMP1025,2024-11-08,39.1,
EMP1025,2024-11-01,41.6,
EMP1025,2024-10-25,38.6,
EMP1025,2024-10-18,37.8,
EMP1025,2024-10-11,41.4,
EMP1025,2024-10-04,41.5,
EMP1025,2024-09-27,37.5,
EMP1025,2024-09-20,37.9,
EMP1025,2024-09-13,38.5,
EMP1025,2024-09-06,38.0,
EMP1025,2024-08-30,39.1,
EMP1025,2024-08-23,38.5,
EMP1026,2026-08-14,39.1,
EMP1026,2026-08-07,40.4,
EMP1026,2026-07-31,37.4,
EMP1026,2026-07-24,41.8,
EMP1026,2026-07-17,38.0,
EMP1026,2026-07-10,40.1,
EMP1026,2026-07-03,36.1,
EMP1026,2026-06-26,38.9,
EMP1026,2026-06-19,37.4,
EMP1026,2026-06-12,36.6,
EMP1026,2026-06-05,37.0,
EMP1026,2026-05-29,40.8,
EMP1026,2026-05-22,41.4,
EMP1026,2026-05-15,37.3,
EMP1026,2026-05-08,37.9,
EMP1026,2026-05-01,38.0,
EMP1026,2026-04-24,36.3,
EMP1026,2026-04-17,41.1,
EMP1026,2026-04-10,37.9,
EMP1026,2026-04-03,40.1,
EMP1026,2026-03-27,36.2,
EMP1026,2026-03-20,36.8,
EMP1026,2026-03-13,36.6,
EMP1026,2026-03-06,38.9,
EMP1026,2026-02-27,39.6,
EMP1026,2026-02-20,41.3,
EMP1026,2026-02-13,37.3,
EMP1026,2026-02-06,37.6,
EMP1026,2026-01-30,40.9,
EMP1026,2026-01-23,37.6,
EMP1026,2026-01-16,37.9,
EMP1026,2026-01-09,41.9,
EMP1026,2026-01-02,39.2,
EMP1026,2025-12-26,36.6,
EMP1026,2025-12-19,36.5,
EMP1026,2025-12-12,36.4,
EMP1026,2025-12-05,41.3,
EMP1026,2025-11-28,41.7,
EMP1026,2025-11-21,39.9,
EMP1026,2025-11-14,40.2,
EMP1026,2025-11-07,40.5,
EMP1026,2025-10-31,41.6,
EMP1026,2025-10-24,41.9,
EMP1026,2025-10-17,40.8,
EMP1026,2025-10-10,41.1,
EMP1026,2025-10-03,37.2,
EMP1026,2025-09-26,39.2,
EMP1026,2025-09-19,38.7,
EMP1026,2025-09-12,37.9,
EMP1026,2025-09-05,40.5,
EMP1026,2025-08-29,40.9,
EMP1026,2025-08-22,40.7,
EMP1026,2025-08-15,39.6,
EMP1026,2025-08-08,40.5,
EMP1026,2025-08-01,39.5,
EMP1026,2025-07-25,38.6,
EMP1026,2025-07-18,41.2,
EMP1026,2025-07-11,39.7,
EMP1026,2025-07-04,39.2,
EMP1026,2025-06-27,41.2,
EMP1026,2025-06-20,36.9,
EMP1026,2025-06-13,39.8,
EMP1026,2025-06-06,37.8,
EMP1026,2025-05-30,40.7,
EMP1026,2025-05-23,37.6,
EMP1026,2025-05-16,38.6,
EMP1026,2025-05-09,37.8,
EMP1026,2025-05-02,38.5,
EMP1026,2025-04-25,38.8,
EMP1026,2025-04-18,40.9,
EMP1026,2025-04-11,36.1,
EMP1026,2025-04-04,40.6,
EMP1026,2025-03-28,37.4,
EMP1026,2025-03-21,40.6,
EMP1026,2025-03-14,40.4,
EMP1026,2025-03-07,38.6,
EMP1026,2025-02-28,37.8,
EMP1026,2025-02-21,36.1,
EMP1026,2025-02-14,38.6,
EMP1026,2025-02-07,41.6,
EMP1026,2025-01-31,39.7,
EMP1026,2025-01-24,38.9,
EMP1026,2025-01-17,40.6,
EMP1026,2025-01-10,39.0,
EMP1026,2025-01-03,37.2,
EMP1026,2024-12-27,36.7,
EMP1026,2024-12-20,39.5,
EMP1026,2024-12-13,39.0,
EMP1026,2024-12-06,38.7,
EMP1026,2024-11-29,41.5,
EMP1026,2024-11-22,39.6,
EMP1026,2024-11-15,40.2,
EMP1026,2024-11-08,36.9,
EMP1026,2024-11-01,38.6,
EMP1026,2024-10-25,36.6,
EMP1026,2024-10-18,38.4,
EMP1026,2024-10-11,39.4,
EMP1026,2024-10-04,40.5,
EMP1026,2024-09-27,40.3,
EMP1026,2024-09-20,36.8,
EMP1026,2024-09-13,41.0,
EMP1026,2024-09-06,38.0,
EMP1026,2024-08-30,38.2,
EMP1026,2024-08-23,40.2,
EMP1027,2026-08-14,37.8,
EMP1027,2026-08-07,37.0,
EMP1027,2026-07-31,40.9,
EMP1027,2026-07-24,37.4,
EMP1027,2026-07-17,37.8,
EMP1027,2026-07-10,38.3,
EMP1027,2026-07-03,42.0,
EMP1027,2026-06-26,38.2,
EMP1027,2026-06-19,39.3,
EMP1027,2026-06-12,39.8,
EMP1027,2026-06-05,37.5,
EMP1027,2026-05-29,37.5,
EMP1027,2026-05-22,38.6,
EMP1027,2026-05-15,38.3,
EMP1027,2026-05-08,41.7,
EMP1027,2026-05-01,41.5,
EMP1027,2026-04-24,37.8,
EMP1027,2026-04-17,40.8,
EMP1027,2026-04-10,41.1,
EMP1027,2026-04-03,40.3,
EMP1027,2026-03-27,38.3,
EMP1027,2026-03-20,40.4,
EMP1027,2026-03-13,38.1,
EMP1027,2026-03-06,39.8,
EMP1027,2026-02-27,38.1,
EMP1027,2026-02-20,37.7,
EMP1027,2026-02-13,36.5,
EMP1027,2026-02-06,39.8,
EMP1027,2026-01-30,37.6,
EMP1027,2026-01-23,41.6,
EMP1027,2026-01-16,41.6,
EMP1027,2026-01-09,36.7,
EMP1027,2026-01-02,36.4,
EMP1027,2025-12-26,36.0,
EMP1027,2025-12-19,36.1,
EMP1027,2025-12-12,37.0,
EMP1027,2025-12-05,37.0,
EMP1027,2025-11-28,39.1,
EMP1027,2025-11-21,36.6,
EMP1027,2025-11-14,39.4,
EMP1027,2025-11-07,36.4,
EMP1027,2025-10-31,41.0,
EMP1027,2025-10-24,37.7,
EMP1027,2025-10-17,42.0,
EMP1027,2025-10-10,37.4,
EMP1027,2025-10-03,40.6,
EMP1027,2025-09-26,41.0,
EMP1027,2025-09-19,40.0,
EMP1027,2025-09-12,38.3,
EMP1027,2025-09-05,41.3,
EMP1027,2025-08-29,40.2,
EMP1027,2025-08-22,37.5,
EMP1027,2025-08-15,39.4,
EMP1027,2025-08-08,40.2,
EMP1027,2025-08-01,40.9,
EMP1027,2025-07-25,37.7,
EMP1027,2025-07-18,40.4,
EMP1027,2025-07-11,36.8,
EMP1027,2025-07-04,40.9,
EMP1027,2025-06-27,41.2,
EMP1027,2025-06-20,39.2,
EMP1027,2025-06-13,37.7,
EMP1027,2025-06-06,39.8,
EMP1027,2025-05-30,37.4,
EMP1027,2025-05-23,37.2,
EMP1027,2025-05-16,41.6,
EMP1027,2025-05-09,40.9,
EMP1027,2025-05-02,38.5,
EMP1027,2025-04-25,41.1,
EMP1027,2025-04-18,38.1,
EMP1027,2025-04-11,41.6,
EMP1027,2025-04-04,36.2,
EMP1027,2025-03-28,40.4,
EMP1027,2025-03-21,39.5,
EMP1027,2025-03-14,40.2,
EMP1027,2025-03-07,37.1,
EMP1027,2025-02-28,39.3,
EMP1027,2025-02-21,37.1,
EMP1027,2025-02-14,38.3,
EMP1027,2025-02-07,38.8,
EMP1027,2025-01-31,39.6,
EMP1027,2025-01-24,38.3,
EMP1027,2025-01-17,38.5,
EMP1027,2025-01-10,38.6,
EMP1027,2025-01-03,36.5,
EMP1027,2024-12-27,36.8,
EMP1027,2024-12-20,37.9,
EMP1027,2024-12-13,38.4,
EMP1027,2024-12-06,37.4,
EMP1027,2024-11-29,37.0,
EMP1027,2024-11-22,41.7,
EMP1027,2024-11-15,36.2,
EMP1027,2024-11-08,40.8,
EMP1027,2024-11-01,41.0,
EMP1027,2024-10-25,36.8,
EMP1027,2024-10-18,40.2,
EMP1027,2024-10-11,37.3,
EMP1027,2024-10-04,39.7,
EMP1027,2024-09-27,39.3,
EMP1027,2024-09-20,36.4,
EMP1027,2024-09-13,41.9,
EMP1027,2024-09-06,40.4,
EMP1027,2024-08-30,41.8,
EMP1027,2024-08-23,39.3,
EMP1028,2025-07-04,41.3,
EMP1028,2025-06-27,38.9,
EMP1028,2025-06-20,39.7,
EMP1028,2025-06-13,36.1,
EMP1028,2025-06-06,38.8,
EMP1028,2025-05-30,38.7,
EMP1028,2025-05-23,36.4,
EMP1028,2025-05-16,36.9,
EMP1028,2025-05-09,37.8,
EMP1028,2025-05-02,40.9,
EMP1028,2025-04-25,36.7,
EMP1028,2025-04-18,37.8,
EMP1028,2025-04-11,39.7,
EMP1028,2025-04-04,37.3,
EMP1028,2025-03-28,40.7,
EMP1028,2025-03-21,38.1,
EMP1028,2025-03-14,38.7,
EMP1028,2025-03-07,41.1,
EMP1028,2025-02-28,41.4,
EMP1028,2025-02-21,38.6,
EMP1028,2025-02-14,37.8,
EMP1028,2025-02-07,41.2,
EMP1028,2025-01-31,38.3,
EMP1028,2025-01-24,36.3,
EMP1028,2025-01-17,39.3,
EMP1028,2025-01-10,37.5,
EMP1028,2025-01-03,40.5,
EMP1028,2024-12-27,38.3,
EMP1028,2024-12-20,36.4,
EMP1028,2024-12-13,39.5,
EMP1028,2024-12-06,40.5,
EMP1028,2024-11-29,40.4,
EMP1028,2024-11-22,39.9,
EMP1028,2024-11-15,41.4,
EMP1028,2024-11-08,39.8,
EMP1028,2024-11-01,38.1,
EMP1028,2024-10-25,40.5,
EMP1028,2024-10-18,39.8,
EMP1028,2024-10-11,38.9,
EMP1028,2024-10-04,38.6,
EMP1028,2024-09-27,41.1,
EMP1028,2024-09-20,37.6,
EMP1028,2024-09-13,36.6,
EMP1028,2024-09-06,39.6,
EMP1028,2024-08-30,36.2,
EMP1028,2024-08-23,41.6,
EMP1029,2026-08-14,21.8,Career Readiness
EMP1029,2026-08-07,16.0,College Persistence
EMP1029,2026-07-31,20.5,Career Readiness
EMP1029,2026-07-24,18.1,College Persistence
EMP1029,2026-07-17,21.0,Career Readiness
EMP1029,2026-07-10,20.7,Career Readiness
EMP1029,2026-07-03,21.3,Alumni Support
EMP1029,2026-06-26,18.9,College Persistence
EMP1029,2026-06-19,19.2,College Persistence
EMP1029,2026-06-12,19.4,Career Readiness
EMP1029,2026-06-05,18.8,College Persistence
EMP1029,2026-05-29,21.7,College Access
EMP1029,2026-05-22,17.5,Career Readiness
EMP1029,2026-05-15,17.7,College Access
EMP1029,2026-05-08,18.2,Alumni Support
EMP1029,2026-05-01,17.8,College Persistence
EMP1029,2026-04-24,16.9,College Access
EMP1029,2026-04-17,16.7,Alumni Support
EMP1029,2026-04-10,19.2,Alumni Support
EMP1029,2026-04-03,19.5,Career Readiness
EMP1029,2026-03-27,17.3,College Persistence
EMP1029,2026-03-20,21.2,College Access
EMP1029,2026-03-13,17.7,Career Readiness
EMP1029,2026-03-06,17.7,Alumni Support
EMP1029,2026-02-27,19.0,Alumni Support
EMP1029,2026-02-20,18.5,College Persistence
EMP1029,2026-02-13,16.3,Career Readiness
EMP1029,2026-02-06,19.0,College Access
EMP1029,2026-01-30,16.6,Alumni Support
EMP1029,2026-01-23,21.8,College Access
EMP1029,2026-01-16,17.9,College Access
EMP1029,2026-01-09,17.9,College Access
EMP1029,2026-01-02,17.5,Alumni Support
EMP1029,2025-12-26,18.9,Alumni Support
EMP1029,2025-12-19,17.0,College Access
EMP1029,2025-12-12,21.7,College Access
EMP1029,2025-12-05,18.9,College Access
EMP1029,2025-11-28,19.3,College Access
EMP1029,2025-11-21,16.3,Alumni Support
EMP1029,2025-11-14,19.8,Career Readiness
EMP1029,2025-11-07,18.5,College Persistence
EMP1029,2025-10-31,18.0,Alumni Support
EMP1029,2025-10-24,21.0,Alumni Support
EMP1029,2025-10-17,19.9,College Access
EMP1029,2025-10-10,16.9,Alumni Support
EMP1029,2025-10-03,20.9,College Persistence
EMP1029,2025-09-26,17.5,College Access
EMP1029,2025-09-19,18.2,Career Readiness
EMP1029,2025-09-12,17.1,College Persistence
EMP1029,2025-09-05,16.1,College Access
EMP1029,2025-08-29,16.3,College Persistence
EMP1029,2025-08-22,16.3,Alumni Support
EMP1029,2025-08-15,21.2,Career Readiness
EMP1029,2025-08-08,21.5,College Access
EMP1029,2025-08-01,20.1,College Persistence
EMP1029,2025-07-25,17.0,College Access
EMP1029,2025-07-18,16.6,College Persistence
EMP1029,2025-07-11,16.2,Alumni Support
EMP1029,2025-07-04,18.9,College Access
EMP1029,2025-06-27,17.9,Career Readiness
EMP1029,2025-06-20,17.9,College Persistence
EMP1029,2025-06-13,16.1,Alumni Support
EMP1029,2025-06-06,18.5,College Persistence
EMP1029,2025-05-30,17.2,College Persistence
EMP1029,2025-05-23,16.8,College Persistence
EMP1029,2025-05-16,17.7,College Access
EMP1029,2025-05-09,21.9,College Persistence
EMP1029,2025-05-02,21.2,College Persistence
EMP1029,2025-04-25,17.1,College Persistence
EMP1029,2025-04-18,16.3,Alumni Support
EMP1029,2025-04-11,16.8,College Access
EMP1029,2025-04-04,16.6,College Access
EMP1029,2025-03-28,21.1,College Access
EMP1029,2025-03-21,20.5,Career Readiness
EMP1029,2025-03-14,19.2,College Persistence
EMP1029,2025-03-07,17.3,College Access
EMP1029,2025-02-28,17.2,College Persistence
EMP1029,2025-02-21,18.2,Alumni Support
EMP1029,2025-02-14,21.7,College Access
EMP1029,2025-02-07,20.8,College Persistence
EMP1029,2025-01-31,17.5,Career Readiness
EMP1029,2025-01-24,18.0,Alumni Support
EMP1029,2025-01-17,20.1,Career Readiness
EMP1029,2025-01-10,16.8,Career Readiness
EMP1029,2025-01-03,17.1,Alumni Support
EMP1029,2024-12-27,17.8,Career Readiness
EMP1029,2024-12-20,19.7,Alumni Support
EMP1029,2024-12-13,20.8,College Persistence
EMP1029,2024-12-06,17.6,Alumni Support
EMP1029,2024-11-29,18.6,Career Readiness
EMP1029,2024-11-22,17.0,College Access
EMP1029,2024-11-15,20.4,Career Readiness
EMP1029,2024-11-08,17.5,Alumni Support
EMP1029,2024-11-01,19.8,Alumni Support
EMP1029,2024-10-25,19.8,College Persistence
EMP1029,2024-10-18,17.7,Career Readiness
EMP1029,2024-10-11,17.1,Alumni Support
EMP1029,2024-10-04,21.0,Career Readiness
EMP1029,2024-09-27,18.4,College Access
EMP1029,2024-09-20,18.0,College Persistence
EMP1029,2024-09-13,22.0,Alumni Support
EMP1029,2024-09-06,18.2,Career Readiness
EMP1029,2024-08-30,19.4,College Access
EMP1029,2024-08-23,17.6,Alumni Support
EMP1030,2026-08-14,21.8,
EMP1030,2026-08-07,18.2,
EMP1030,2026-07-31,17.5,
EMP1030,2026-07-24,19.8,
EMP1030,2026-07-17,16.4,
EMP1030,2026-07-10,21.5,
EMP1030,2026-07-03,18.5,
EMP1030,2026-06-26,16.6,
EMP1030,2026-06-19,18.8,
EMP1030,2026-06-12,22.0,
EMP1030,2026-06-05,17.3,
EMP1030,2026-05-29,18.4,
EMP1030,2026-05-22,19.5,
EMP1030,2026-05-15,18.2,
EMP1030,2026-05-08,17.7,
EMP1030,2026-05-01,18.6,
EMP1030,2026-04-24,22.0,
EMP1030,2026-04-17,17.6,
EMP1030,2026-04-10,20.6,
EMP1030,2026-04-03,18.6,
EMP1030,2026-03-27,17.9,
EMP1030,2026-03-20,17.4,
EMP1030,2026-03-13,17.3,
EMP1030,2026-03-06,19.5,
EMP1030,2026-02-27,20.1,
EMP1030,2026-02-20,21.6,
EMP1030,2026-02-13,16.8,
EMP1030,2026-02-06,19.8,
EMP1030,2026-01-30,20.6,
EMP1030,2026-01-23,19.3,
EMP1030,2026-01-16,18.0,
EMP1030,2026-01-09,17.5,
EMP1030,2026-01-02,17.7,
EMP1030,2025-12-26,21.3,
EMP1030,2025-12-19,20.2,
EMP1030,2025-12-12,21.9,
EMP1030,2025-12-05,19.0,
EMP1030,2025-11-28,19.6,
EMP1030,2025-11-21,17.8,
EMP1030,2025-11-14,18.0,
EMP1030,2025-11-07,16.5,
EMP1030,2025-10-31,19.8,
EMP1030,2025-10-24,21.2,
EMP1030,2025-10-17,20.2,
EMP1030,2025-10-10,18.5,
EMP1030,2025-10-03,17.2,
EMP1030,2025-09-26,19.8,
EMP1030,2025-09-19,21.6,
EMP1030,2025-09-12,17.9,
EMP1030,2025-09-05,17.3,
EMP1030,2025-08-29,20.0,
EMP1030,2025-08-22,18.5,
EMP1030,2025-08-15,18.0,
EMP1030,2025-08-08,20.5,
EMP1030,2025-08-01,17.5,
EMP1030,2025-07-25,19.5,
EMP1030,2025-07-18,18.5,
EMP1030,2025-07-11,16.6,
EMP1030,2025-07-04,20.4,
EMP1030,2025-06-27,16.9,
EMP1030,2025-06-20,19.4,
EMP1030,2025-06-13,19.5,
EMP1030,2025-06-06,17.4,
EMP1030,2025-05-30,19.7,
EMP1030,2025-05-23,21.3,
EMP1030,2025-05-16,19.3,
EMP1030,2025-05-09,19.9,
EMP1030,2025-05-02,18.5,
EMP1030,2025-04-25,18.1,
EMP1030,2025-04-18,17.3,
EMP1030,2025-04-11,21.7,
EMP1030,2025-04-04,16.5,
EMP1030,2025-03-28,18.4,
EMP1030,2025-03-21,20.7,
EMP1030,2025-03-14,19.9,
EMP1030,2025-03-07,20.2,
EMP1030,2025-02-28,16.5,
EMP1030,2025-02-21,17.5,
EMP1030,2025-02-14,19.0,
EMP1030,2025-02-07,17.2,
EMP1030,2025-01-31,16.8,
EMP1030,2025-01-24,16.4,
EMP1030,2025-01-17,20.1,
EMP1030,2025-01-10,20.7,
EMP1030,2025-01-03,20.6,
EMP1030,2024-12-27,21.7,
EMP1030,2024-12-20,17.6,
EMP1030,2024-12-13,19.7,
EMP1030,2024-12-06,20.9,
EMP1030,2024-11-29,21.8,
EMP1030,2024-11-22,21.4,
EMP1030,2024-11-15,16.1,
EMP1030,2024-11-08,21.4,
EMP1030,2024-11-01,18.3,
EMP1030,2024-10-25,17.7,
EMP1030,2024-10-18,17.2,
EMP1030,2024-10-11,16.8,
EMP1030,2024-10-04,16.7,
EMP1030,2024-09-27,17.7,
EMP1030,2024-09-20,20.7,
EMP1030,2024-09-13,19.6,
EMP1030,2024-09-06,17.8,
EMP1030,2024-08-30,20.6,
EMP1030,2024-08-23,18.4,
EMP1031,2026-08-14,17.9,
EMP1031,2026-08-07,17.7,
EMP1031,2026-07-31,16.9,
EMP1031,2026-07-24,19.5,
EMP1031,2026-07-17,21.0,
EMP1031,2026-07-10,17.0,
EMP1031,2026-07-03,21.1,
EMP1031,2026-06-26,17.8,
EMP1031,2026-06-19,20.5,
EMP1031,2026-06-12,17.2,
EMP1031,2026-06-05,20.9,
EMP1031,2026-05-29,19.6,
EMP1031,2026-05-22,18.8,
EMP1031,2026-05-15,20.5,
EMP1031,2026-05-08,19.5,
EMP1031,2026-05-01,20.8,
EMP1031,2026-04-24,19.8,
EMP1031,2026-04-17,17.8,
EMP1031,2026-04-10,17.3,
EMP1031,2026-04-03,20.9,
EMP1031,2026-03-27,17.6,
EMP1031,2026-03-20,21.1,
EMP1031,2026-03-13,16.5,
EMP1031,2026-03-06,20.0,
EMP1031,2026-02-27,17.1,
EMP1031,2026-02-20,18.5,
EMP1031,2026-02-13,21.5,
EMP1031,2026-02-06,20.3,
EMP1031,2026-01-30,19.4,
EMP1031,2026-01-23,16.5,
EMP1031,2026-01-16,18.5,
EMP1031,2026-01-09,21.9,
EMP1031,2026-01-02,16.2,
EMP1031,2025-12-26,20.1,
EMP1031,2025-12-19,19.3,
EMP1031,2025-12-12,17.3,
EMP1031,2025-12-05,17.3,
EMP1031,2025-11-28,16.7,
EMP1031,2025-11-21,16.6,
EMP1031,2025-11-14,18.3,
EMP1031,2025-11-07,17.0,
EMP1031,2025-10-31,20.7,
EMP1031,2025-10-24,19.4,
EMP1031,2025-10-17,16.7,
EMP1031,2025-10-10,20.7,
EMP1031,2025-10-03,17.5,
EMP1031,2025-09-26,19.6,
EMP1031,2025-09-19,20.4,
EMP1031,2025-09-12,16.2,
EMP1031,2025-09-05,20.5,
EMP1031,2025-08-29,17.2,
EMP1031,2025-08-22,17.4,
EMP1031,2025-08-15,21.8,
EMP1031,2025-08-08,17.3,
EMP1031,2025-08-01,21.5,
EMP1031,2025-07-25,18.5,
EMP1031,2025-07-18,18.9,
EMP1031,2025-07-11,20.8,
EMP1031,2025-07-04,21.7,
EMP1031,2025-06-27,17.6,
EMP1031,2025-06-20,20.8,
EMP1031,2025-06-13,17.7,
EMP1031,2025-06-06,21.0,
EMP1031,2025-05-30,19.3,
